Crash_ID,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Case_ID,Local_Use,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,ORI_Number,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,MPO_ID,Investigat_Service_ID,Investigat_DA_ID,Investigator_Narrative
14990572,N,Y,N,Y,N,Y,N,3/26/2016,9:48 AM,2016-02782,,71,612,N,Y,,,3,20,,1,7380,,DONIPHAN,DR,N,N,55,N,N,"STRAIGHT, LEVEL, BLACKTOP",N,19,,,1,100,,NUWAY,,,,,,"STRAIGHT, LEVEL, BLACKTOP",,11,1,2,3,1,1,11,9:48 AM,DISPATCHED,9:54 AM,4/12/16,Y,TX0710000,1260,,,,8,2,4,22,64,38,1,2,1,17,21,71,1635,31.9305098,-106.6019755,SH,20,,4.83,SH0020,7422,1,1,4.802,312,0.803,,,,N/A,,,,,Y,Y,Y,5,0,Y,SAT,2,0,9,8,0,2,4,80,65,48,4,0,0,2,9,5,2,8,5,0,0,4,14,8668,2014,8668,5.2,3.8,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,384,,
14990889,N,Y,N,N,N,N,N,3/16/2016,6:42 PM,16-076234,,71,136,N,Y,,,19,,,1,11600,,MONTWOOD,DR,N,N,35,N,N,,N,19,,,1,1800,,LEE,BLVD,,,,,,,11,1,98,,1,1,5,7:34 PM,DISPATCHED,7:41 PM,3/16/16,Y,TX0710200,1259,,,,8,2,2,22,64,38,1,5,1,21,21,71,136,31.7673535,-106.2906714,,,,,MONTWOOD DR,11602,,,,,,,,,LEE BLVD,,,,,Y,N,N,2,9,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,1,1,0,66,1206,,
14991000,N,Y,N,N,N,N,N,3/21/2016,7:17 PM,2016-02629,,71,1635,Y,Y,,,19,,,1,1301,,HORIZON,BLVD,N,N,45,N,N,BLACK TOP,N,19,,,1,14500,,GATEWAY WEST,,,,,,BLACK TOP,,11,1,0,,1,1,5,7:17 PM,DISPATCHED,7:43 PM,3/21/16,Y,TX0710000,1260,,,,8,2,2,27,64,38,1,5,1,21,21,71,1635,31.66034051,-106.2387357,,,,,HORIZON BLVD,1300,,,,,,,,,GATEWAY BLVD W,,,,,Y,N,Y,5,0,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,566,,
14991238,N,Y,N,N,N,N,N,3/25/2016,7:00 AM,2016-02746,,71,1635,Y,Y,,,19,,,1,1300,,HORIZON,BLVD,N,N,-1,N,N,,Y,1,10,,1,,,NOT REPORTED,,,,,,,,11,1,98,,1,1,5,6:40 AM,DISPATCHED,7:00 AM,3/25/16,Y,TX0710000,1260,,,,8,2,1,28,64,54,1,1,1,21,21,71,1635,31.66046588,-106.2385172,,,,,HORIZON BLVD,1300,,,,,,,,,UNKNOWN,,,,,Y,N,Y,5,0,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,773,,
14991779,N,Y,N,N,N,N,N,3/16/2016,7:20 PM,16-076240,WSRC/47,71,136,N,Y,,,1,10,,1,14,W,I 10,HWY,N,N,60,N,N,3 LANES MARKED,N,1,10,,4,13,W,I 10,HWY,,,,,3 LANES,,11,4,0,2,1,1,20,7:23 PM,DISPATCHED,7:56 PM,3/16/16,N,TX0710200,1259,,,,8,2,4,21,64,9,1,1,1,21,21,71,136,31.85246271,-106.5744321,IH,10,,10.231,IH0010,,2121,1,10.222,10,0.246,,,,N/A,,,,,Y,Y,N,5,9,Y,WED,5,0,4,10,70,8,4,350,80,48,5,0,0,2,14,3,2,14,5,2,56,4,11,108599,2014,108599,2.8,12.8,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,66,611,,
14993013,N,Y,N,N,N,N,N,3/18/2016,10:15 AM,16-078098,,71,136,N,Y,31.8092,-106.5282,1,14,,1,,E,INTERSTATE 10,,N,N,60,Y,N,I10E / MM 14,N,19,,,1,400,,EXECUTIVE,BLVD,,,,,,,11,1,0,2,1,1,20,10:15 AM,DISPATCHED,10:29 AM,3/18/16,Y,TX0710200,1259,,,,8,2,4,21,64,49,1,1,1,21,21,71,136,31.79698627,-106.5197676,IH,10,,15.731,IH0010,,2121,2,16.446,16,-0.374,,,,N/A,,,,,Y,Y,N,5,9,Y,FRI,5,0,10,10,42,2,6,450,112,72,5,0,0,2,20,5,2,20,5,2,22,4,11,127757,2014,127757,2.1,4.9,7,1,336,1,2,22,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,611,,
14993151,N,Y,N,N,N,N,N,3/14/2016,2:05 PM,2016-000548,,71,403,N,Y,,,1,10,,3,1290,,GATEWAY EAST,FWY,N,N,45,N,N,BLACK TOP,N,4,1281,,2,1295,,HORIZON,BLVD,,,,,BLACK TOP,,11,1,98,2,1,1,1,2:00 PM,DISPATCHED,2:08 PM,3/15/16,Y,TX0711600,2139,,,,8,2,4,22,64,10,3,1,1,21,21,71,1635,31.65790448,-106.2384543,IH,10,,37.965,IH0010,,2121,4,38.862,38,0.013,,,,N/A,,,,,Y,Y,Y,3,0,Y,MON,5,0,6,10,56,8,4,450,80,48,5,0,0,2,12,5,2,20,5,,44,4,11,30464,2014,30464,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2,0,66,23,,
14994286,N,Y,N,N,N,N,N,3/28/2016,8:47 AM,16-088046,PHRC/76,71,136,N,Y,,,1,10,,1,MM#31,,I 10 WEST,,N,N,60,Y,N,,N,19,,,1,11400,,CHITO SAMANIEGO,,,,,,,,11,1,2,2,1,1,1,8:50 AM,DISPATCHED,9:01 AM,3/28/16,Y,TX0710200,1259,,,,8,2,4,21,64,49,1,1,1,20,21,71,136,31.73077403,-106.3154217,IH,10,,31.209,IH0010,,2121,3,31.951,31,0.207,,,,N/A,,,,,Y,Y,N,5,9,Y,MON,5,0,10,10,42,8,6,300,113,74,5,0,1,2,19,5,2,20,5,,23,4,11,72904,2014,72904,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,1206,,
14994390,N,Y,N,N,N,N,N,3/28/2016,8:03 AM,16-088039,PHRC/72,71,136,N,Y,,,19,,,1,7900,,VISCOUNT,BLVD,N,N,35,N,N,,N,19,,,1,700,,GERALD,DR,,,,,,,11,1,0,,1,1,20,8:03 AM,DISPATCHED,8:15 AM,3/28/16,Y,TX0710200,1259,,,,8,2,4,22,64,36,1,5,1,21,21,71,136,31.77970053,-106.3810251,,,,,VISCOUNT BLVD,,,,,,,,,,N/A,,,,,Y,N,N,1,9,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,0,1,0,66,1206,,
14997074,N,Y,N,N,N,N,N,3/28/2016,8:42 PM,16088256,CRCC/33,71,136,N,Y,,,1,10,,1,,,NOT REPORTED,,N,N,60,Y,Y,,N,,,,,,,NOT REPORTED,,400,F,W,19,,,11,4,0,2,1,1,20,10:03 PM,DISPATCHED,10:26 PM,3/29/16,Y,TX0710200,1259,,,,8,2,4,21,64,50,1,1,1,20,21,71,136,31.76076563,-106.4935872,IH,10,,19.136,IH0010,,2121,2,19.706,19,-400,,,,NOT REPORTED,,,,,Y,Y,N,5,9,Y,MON,5,0,10,10,42,3,8,400,136,96,5,0,0,2,20,5,2,20,5,2,22,4,11,126578,2014,126578,2.1,4.9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,339,,
14997105,N,Y,N,N,N,N,N,3/23/2016,6:54 PM,16-083247,CRCC/52,71,136,N,Y,,,19,,,1,600,,GATEWAY NORTH,ST,N,N,45,N,N,LEVELED,N,19,,,1,4000,E,PAISANO,DR,,,,,LEVELED,,11,4,0,,1,1,1,7:39 PM,DISPATCHED,7:51 PM,3/24/16,N,TX0710200,1259,,,,8,2,4,21,64,9,1,5,1,21,21,71,136,31.76769631,-106.4465103,,,,,GATEWAY BLVD N,,,,,,,,,,N/A,,,,,Y,N,N,5,9,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,339,,
14997211,N,Y,N,N,N,N,N,3/29/2016,11:20 AM,16-089144,PHRC/93,71,136,N,N,,,11,375,,1,,,LOOP 375,,N,N,65,N,N,,N,19,,,1,,,SPUR,DR,,,,,,,11,1,0,,1,1,1,1:47 PM,DISPATCHED,2:09 PM,3/29/16,Y,TX0710200,1259,,,,8,8,4,1,98,54,1,2,1,21,21,71,136,,,SL,375,,,SL0375,,,,,,,,,,N/A,,,,,N,Y,N,5,9,N,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,1206,,
14998285,N,Y,N,N,N,N,N,3/29/2016,11:58 AM,16-089111,WSRC/42,71,136,N,Y,,,1,10,,1,,,NOT REPORTED,,N,N,60,Y,N,INTERSTATE,N,,,,,,,NOT REPORTED,,0.1,M,N,17,,,11,1,0,2,2,1,20,11:58 AM,DISPATCHED,12:14 PM,3/29/16,Y,TX0710200,1259,,,,8,2,4,21,64,49,1,1,1,21,21,71,136,31.77752526,-106.5165919,IH,10,,17.088,IH0010,,2121,2,17.688,17,-0.1,,,,NOT REPORTED,,,,,Y,Y,N,1,9,Y,TUE,5,0,10,10,42,2,8,400,136,96,5,0,0,2,20,5,2,20,5,2,22,4,11,131702,2014,131702,2.1,4.9,7,1,291,1,1,19,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,2,0,66,611,,
14998322,N,Y,N,N,N,N,N,3/28/2016,1:43 PM,16-088142,MVRC/81,71,136,N,Y,,,19,,,1,7000,,INDUSTRIAL,,N,N,30,N,N,,N,19,,,1,1000,,HAWKINS,,,,,,,,11,1,4,,1,1,5,1:43 PM,DISPATCHED,1:56 PM,3/29/16,Y,TX0710200,1259,,,,8,2,2,23,64,54,1,5,1,21,21,71,136,31.76849734,-106.3792113,,,,,INDUSTRIAL AVE,7097,,,,,,,,,HAWKINS BLVD,,,,,Y,N,N,5,9,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,915,,
14999319,N,Y,N,N,N,N,N,3/17/2016,3:50 PM,16-082224,,71,136,N,Y,,,19,,,1,4100,,N MESA,,N,N,45,N,N,,N,19,,,1,200,,WALLINGTON,,,,,,,,11,1,98,,7,1,17,5:35 PM,WALK-IN,5:35 PM,3/22/16,Y,TX0710200,1259,,,,8,2,4,21,64,9,1,5,1,21,21,71,136,31.79369062,-106.5100057,,,,,N MESA ST,,,,,,,,,,N/A,,,,,Y,N,N,5,9,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,1206,,
14999722,N,Y,N,N,N,N,N,3/28/2016,6:45 PM,16-088229,WSRC/48,71,136,N,Y,,,19,,,1,5500,,DONIPHAN,,N,N,45,N,N,PUBLIC ROAD,N,19,,,1,200,E,REDD,,,,,,PUBLIC ROAD,,11,1,0,3,1,1,1,6:46 PM,DISPATCHED,6:53 PM,3/29/16,Y,TX0710200,1259,,,,8,2,4,22,64,36,1,2,1,21,21,71,136,31.8604978,-106.5872209,SH,20,,9.756,SH0020,5610,1,1,9.739,318,-0.225,,,,N/A,,,,,Y,Y,N,3,9,Y,MON,2,0,9,8,0,2,4,78,65,48,4,0,0,2,9,5,2,8,5,0,0,4,14,19758,2014,19758,5.2,3.8,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,0,1,0,66,611,,
14999980,N,Y,N,N,N,N,N,3/30/2016,12:00 PM,16-090111,WSRC/45,71,136,N,Y,,,19,,,1,6900,N,MESA,ST,N,N,40,Y,Y,,N,19,,,1,100,S,RESLER,DR,,,,,,,11,1,0,2,2,1,20,12:07 PM,DISPATCHED,12:13 PM,3/30/16,Y,TX0710200,1259,,,,8,2,4,21,64,50,1,2,1,20,21,71,136,31.83574204,-106.5508582,SH,20,,12.888,SH0020,7015,1,2,13.021,322,-0.916,,,,N/A,,,,,Y,Y,N,5,9,Y,WED,3,0,0,0,21,2,6,150,72,72,4,1,1,1,0,0,1,0,0,1,21,4,14,29218,2014,29218,5.2,3.8,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,66,611,,
15000024,N,Y,N,N,N,N,N,3/30/2016,8:43 AM,16-090051,,71,136,N,Y,,,19,,,1,9100,,ALAMEDA,,N,N,30,N,N,"2 WAY, 4 LANES, MARKED",N,19,,,1,100,,CANDELARIA,,,,,,"2 WAY, 2 LANES, UNMARKED",,11,1,98,3,1,1,5,8:47 AM,DISPATCHED,8:53 AM,3/30/16,Y,TX0710200,1259,,,,8,2,2,22,64,38,1,2,1,21,21,71,136,31.69121153,-106.3263281,SH,20,,32.223,SH0020,9102,2,1,32.278,340,0.326,,,,CANDELARIA ST,,,,,Y,Y,N,5,9,Y,WED,2,0,0,0,0,2,4,60,48,48,4,1,1,1,0,0,1,0,0,0,0,4,14,11487,2014,11487,1.9,1.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,66,915,,
15000103,N,Y,N,N,N,N,N,3/29/2016,9:25 AM,16-089057,WSRC/41,71,136,N,N,,,19,,,1,2200,N,OREGON,,N,N,30,N,N,LOCAL ROADWAY,N,19,,,1,100,,KERBEY,,,,,,LOCAL ROADWAY,,11,1,0,,1,1,20,9:30 AM,DISPATCHED,9:35 AM,3/29/16,Y,TX0710200,1259,,,,8,2,2,23,64,54,1,5,1,21,21,71,136,31.77352581,-106.50144,,,,,N OREGON ST,2301,,,,,,,,,W KERBEY AVE,,,,,N,N,N,5,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,611,,
15000984,N,Y,N,N,N,N,N,3/30/2016,5:49 PM,16-090242,CRCC/51,71,136,N,Y,,,1,10,,1,,,I 10,,N,N,60,N,N,,N,19,,,1,400,,PIEDRAS,,,,,,,,11,1,0,2,1,1,20,6:00 PM,DISPATCHED,6:00 PM,3/31/16,Y,TX0710200,1259,,,,8,2,4,20,64,54,1,1,1,21,21,71,136,31.77748551,-106.4645707,IH,10,,21.206,IH0010,,2121,2,21.813,21,0.022,,,,N/A,,,,,Y,Y,N,3,9,Y,WED,5,0,10,10,41,2,10,400,160,120,5,0,1,2,20,5,2,20,5,2,21,4,11,166259,2014,166259,2.1,4.9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,0,1,0,66,1206,,
15001033,N,Y,N,N,N,N,N,3/21/2016,5:47 AM,16-081022,CRCC/57,71,136,N,Y,,,2,23,,1,23,,US 54 WEST,FWY,N,N,60,N,N,PUBLIC ROADWAY,N,2,23,,1,,,NOT REPORTED,,,,,,PUBLIC ROADWAY,,11,4,98,,1,1,20,6:09 AM,DISPATCHED,6:15 AM,3/21/16,Y,TX0710200,1259,,,,8,2,4,21,23,54,1,2,1,21,21,71,136,,,,,,,US0023,,,,,,,,,,N/A,,,,,Y,Y,N,3,9,N,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,,339,,
15001035,N,Y,N,N,N,N,N,3/22/2016,7:53 AM,16-082054,CRCC/54,71,136,N,Y,,,19,,,7,5000,,TIMBERWOLF,ST,Y,N,30,N,N,PUBLIC ROADWAY,N,19,,,1,1400,,MAGRUDER,ST,,,,,PUBLIC ROADWAY,,11,1,98,,2,1,17,8:00 AM,DISPATCHED,9:33 AM,3/28/16,Y,TX0710200,1259,,,,8,7,4,1,36,54,7,9,5,1,21,71,136,,,,,,,TIMBERWOLF ST,,,,,,,,,,N/A,,,,,N,N,N,5,9,N,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,339,,
15001042,N,Y,N,N,N,N,N,3/28/2016,7:20 AM,16-088034,CRCC/53,71,136,N,Y,,,19,,,7,300,,CHELSEA,,N,N,30,N,N,PUBLIC ROADWAY,N,19,,,1,5300,,FRUTAS,,,,,,PUBLIC ROADWAY,,11,1,0,,1,1,1,7:26 AM,DISPATCHED,7:47 AM,3/28/16,Y,TX0710200,1259,,,,8,7,3,3,27,13,1,5,2,32,21,71,136,31.77524002,-106.4255303,,,,,CHELSEA ST,322,,,,,,,,,N/A,,,,,Y,N,N,5,9,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,339,,
15001044,N,Y,N,N,N,N,N,3/28/2016,11:58 AM,16-088099,CRCC/52,71,136,N,Y,,,1,10,,1,MP21,E,NOT REPORTED,,N,N,60,N,N,ONE WAY SIX LANES,N,19,,,1,300,N,COTTON,,,,,,TWO WAY FOUR LANES,,11,1,0,2,1,1,1,12:02 PM,DISPATCHED,12:07 PM,3/28/16,Y,TX0710200,1259,,,,8,2,4,20,64,42,1,1,1,21,21,71,136,31.77219428,-106.47294,IH,10,,20.594,IH0010,,2121,2,21.194,20,0.461,,,,N/A,,,,,Y,Y,N,5,9,Y,MON,5,0,10,10,41,2,10,400,160,120,5,0,1,2,20,5,2,20,5,2,21,4,11,166259,2014,166259,2.1,4.9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,339,,
15001948,N,Y,N,N,N,N,N,3/30/2016,1:00 PM,16-091073,PHRC/93,71,136,N,Y,,,19,,,1,14232,,EARL CHOKISKI,,N,N,30,N,N,,N,19,,,1,2000,,HOWARD JONES,,,,,,,,11,1,0,,1,1,1,9:10 AM,DISPATCHED,9:13 AM,3/31/16,Y,TX0710200,1259,,,,8,4,4,4,64,54,1,5,1,11,21,71,136,,,,,,,EARL CHOKISKI,,,,,,,,,,N/A,,,,,Y,N,N,5,9,N,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,1206,,
15003264,N,Y,N,N,N,N,N,3/26/2016,3:32 PM,16-086112,PHRC/79,71,136,N,Y,,,19,,,1,3400,,LEE,BLVD,N,N,40,N,N,2-WAY UNDIVIDED ROADWAY,N,19,,,1,3500,,CONFEDERATE,DR,,,,,2-WAY UNDIVIDED ROADWAY,,11,1,0,,1,1,20,4:00 PM,DISPATCHED,4:14 PM,3/26/16,Y,TX0710200,1259,,,,8,2,3,21,64,46,1,5,1,32,21,71,136,31.79397071,-106.2937583,,,,,LEE BLVD,3468,,,,,,,,,N/A,,,,,Y,N,N,5,9,Y,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,1206,,
15003884,N,Y,N,N,N,N,N,4/1/2016,1:20 PM,16-092138,,71,136,N,N,,,1,10,,1,I-10,W,NOT REPORTED,,N,N,60,N,N,HIGHWAY,N,19,,,1,100,,EXECUTIVE,,,,,,LOCAL ROADWAY,,11,1,0,2,1,1,20,2:05 PM,DISPATCHED,2:20 PM,4/1/16,N,TX0710200,1259,,,,8,2,4,20,64,52,1,1,1,20,21,71,136,31.79269607,-106.5198512,IH,10,,16.026,IH0010,,2121,2,16.715,16,-0.079,,,,N/A,,,,,Y,Y,N,3,9,Y,FRI,5,0,10,10,42,2,6,450,112,72,5,0,0,2,20,5,2,20,5,2,22,4,11,127757,2014,127757,2.1,4.9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,66,611,,
15003885,N,Y,Y,N,N,Y,N,3/31/2016,7:23 AM,2016-000054,,71,207,N,Y,,,19,,,1,16027,N,DARRINGTON,RD,N,N,35,N,N,TWO WAY DIVIDED,Y,19,,,1,300,W,ROSLYN,DR,,,,,TWO WAY RESIDENTIAL ROADWAY,,11,1,4,,1,1,3,7:23 AM,DISPATCHED,7:25 AM,4/8/16,Y,TX0711400,1476,,,,8,2,1,10,64,48,1,5,1,21,21,71,207,31.69465485,-106.2095004,,,,,DARRINGTON RD,,,,,,,,,,ROSLYN DR,,,,,Y,N,N,3,5,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,10,0,4,0,66,35,,
15004383,N,Y,N,N,N,N,N,3/31/2016,3:06 AM,16-091028,CRCC/35,71,136,N,Y,,,1,10,,1,EXIT 18 B,,NOT REPORTED,,N,N,60,N,N,,N,19,,,1,18B,,PORFIRIO DIAZ,,,,,,,,11,4,0,2,1,1,20,3:08 AM,DISPATCHED,3:15 AM,3/31/16,Y,TX0710200,1259,,,,8,7,4,1,23,54,1,1,2,21,21,71,136,31.76019268,-106.5030572,IH,10,,18.527,IH0010,,2121,2,19.071,18,0.304,,,,N/A,,,,,Y,Y,N,5,9,Y,THU,5,0,10,10,42,3,8,400,136,96,5,0,0,2,20,5,2,20,5,2,22,4,11,126578,2014,126578,2.1,4.9,7,1,620,0,1,18,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,339,,
15004412,N,Y,N,N,N,N,N,3/23/2016,3:39 PM,2016-02686,,71,207,N,Y,,,17,,,7,1301,,HORIZON,BLVD,Y,N,15,N,N,PARKING LOT,N,19,,,1,14700,W,GATEWAY,BLVD,,,,,PAVED ROADWAY,,11,1,0,,1,1,1,3:39 PM,DISPATCHED,3:44 PM,3/24/16,Y,TX0710000,1260,,,,8,2,4,23,64,54,7,9,5,33,21,71,207,,,,,,,HORIZON BLVD,,,,,,,,,,N/A,,,,,N,N,N,5,5,N,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,,275,,
15004754,N,Y,N,N,N,N,N,4/2/2016,3:45 PM,2016-03018,,71,1635,Y,Y,,,19,,,1,14200,,GATEWAY WEST,BLVD,N,N,50,N,N,ONE WAY UNPROTECTED ROADWAY,Y,19,,,1,12700,,GRAND RIVER,DR,,,,,TWO WAY UNPROTECTED ROADWAY,,11,1,2,,1,1,20,3:45 PM,DISPATCHED,3:51 PM,4/3/16,Y,TX0710000,1260,,,,8,2,1,23,64,54,1,4,1,21,21,71,1635,31.66924485,-106.2474304,,,,,GATEWAY BLVD W,14171,,,,,,,,,GRAND RIVER DR,,,,,Y,N,Y,3,0,Y,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2,0,66,433,,
15004982,N,Y,N,N,N,N,N,3/31/2016,4:48 PM,16-091206,CRCC/52,71,136,N,Y,,,19,,,1,4700,,DURAZNO,ST,N,N,30,N,N,2 WAY / UNDIVIDED,N,19,,,1,300,,RAYNOLDS,ST,,,,,2 WAY / DIVIDED BY YELLOW LINES,,11,1,98,,1,1,5,5:16 PM,DISPATCHED,5:19 PM,3/31/16,Y,TX0710200,1259,,,,8,2,2,23,64,54,1,5,1,21,21,71,136,31.77525635,-106.4329364,,,,,DURAZNO AVE,4798,,,,,,,,,RAYNOLDS ST,,,,,Y,N,N,3,9,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2,0,66,339,,
