STATION_NAME,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,AWND,WDF2,WDF5
EL PASO 7.2 W TX US,20140518,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140519,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140520,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140521,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140522,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140523,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140524,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140525,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140526,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140527,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140528,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140529,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140530,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140531,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140601,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140602,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140603,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140604,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140605,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140606,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140607,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140608,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140609,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140610,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140611,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140612,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140613,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140614,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140615,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140616,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140617,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140618,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140619,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140620,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140621,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140622,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140623,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140624,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140625,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140626,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140627,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140628,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140629,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140630,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140701,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140702,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140703,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140704,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140705,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140706,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140707,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140708,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140709,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140710,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140711,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140712,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140713,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140714,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140715,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140716,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140717,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140718,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140719,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140720,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140721,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140722,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140723,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140724,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140725,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140726,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140727,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140728,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140729,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140730,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140731,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140801,0.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140802,0.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140803,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140804,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140805,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140806,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140807,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140808,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140809,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140810,0.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140811,0.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140812,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140813,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140814,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140815,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140816,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140817,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140818,0.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140819,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140820,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140821,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140822,0.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140823,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140824,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140825,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140826,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140827,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140828,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140829,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140830,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140831,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140901,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140902,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140903,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140904,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140905,0.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140906,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140907,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140908,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140909,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140910,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140911,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140912,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140913,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140914,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140915,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140916,1.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140917,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140927,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140928,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140929,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20140930,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141001,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141002,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141003,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141004,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141005,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141006,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141007,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141008,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141009,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141010,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141011,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141012,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141013,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141014,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141015,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141016,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141017,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141018,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141019,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141020,0.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141021,0.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141022,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141023,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141024,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141025,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141026,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141027,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141028,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141029,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141030,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141031,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141101,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141102,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141103,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141104,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141105,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141106,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141107,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141108,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141109,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141110,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141111,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141112,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141113,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141114,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141115,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141116,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141117,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141118,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141119,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141120,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141121,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141122,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141123,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141124,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141125,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141126,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141127,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141128,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141129,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141130,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141201,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141202,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141203,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141204,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141205,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141206,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141207,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141208,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141209,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141210,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141211,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141212,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141213,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141214,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141215,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141216,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141217,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141218,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141219,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141220,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141221,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141222,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141223,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141224,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141225,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141226,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141227,0.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141228,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141229,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141230,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 7.2 W TX US,20141231,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140101,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140102,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140103,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140104,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140105,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140106,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140107,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140108,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140109,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140110,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140111,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140112,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140113,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140114,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140115,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140116,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140117,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140118,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140119,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140120,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140121,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140122,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140123,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140124,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140125,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140126,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140127,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140128,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140129,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140130,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140201,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140202,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140203,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140204,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140205,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140206,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140207,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140208,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140209,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140210,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140211,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140212,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140213,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140214,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140215,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140216,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140217,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140218,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140219,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140220,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140221,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140222,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140223,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140224,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140225,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140226,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140227,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140228,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140301,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140302,0.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140303,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140304,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140305,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140306,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140307,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140308,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140309,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140310,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140311,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140312,0,0,-9999,-9999,-9999,-9999,-9999,-9999
EL PASO 1.2 WSW TX US,20140313,0,0,-9999,-9999,-9999,-9999,-9999,-9999
