Crash_ID,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Case_ID,Local_Use,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,ORI_Number,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,MPO_ID,Investigat_Service_ID,Investigat_DA_ID,Investigator_Narrative
14325285,N,Y,N,N,N,N,N,3/14/2015,6:21 AM,15-073060,,71,136,N,Y,,,19,,,1,1500,,GEORGE DIETER,,N,N,40,N,N,,N,19,,,,11600,,SCOTT SIMPSON,,,,,,,,11,4,0,,2,1,20,6:28 AM,DISPATCHED,6:37 AM,3/14/15,Y,TX0710200,1259,,,,8,4,4,1,64,3,1,5,1,21,21,71,136,31.74557661,-106.3018356,,,,,GEORGE DIETER DR,,,,,,,,,,N/A,,,,,Y,N,N,5,9,Y,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,1206,,
14326027,N,Y,N,N,N,N,N,3/10/2015,2:23 PM,15-069133,CRCC/31,71,136,N,N,,,19,,,1,200,N,STANTON,ST,N,N,-1,N,N,,N,19,,,,100,E,MILLS,AVE,,,,,,,11,1,0,,1,1,20,2:25 PM,DISPATCHED,2:31 PM,3/10/15,Y,TX0710200,1259,,,,8,4,4,1,64,54,1,5,1,21,21,71,136,31.76000806,-106.4868839,,,,,N STANTON ST,289,,,,,,,,,N/A,,,,,N,N,N,5,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,339,,
14326235,N,Y,N,N,N,N,N,3/13/2015,2:51 PM,15-072144,,71,136,N,Y,,,19,,,1,1100,,JOE BATTLE,BLVD,N,N,55,N,N,3-LANES SOUTH BOUND,Y,19,,,1,12100,,ROJAS,DR,,,,,"5-LANE, 2-WAY (E-W), MARKED ROAD",,11,1,2,2,1,1,5,2:53 PM,DISPATCHED,3:09 PM,3/13/15,Y,TX0710200,1259,,,,8,2,1,34,64,54,1,2,1,21,21,71,136,31.70497904,-106.2812256,SL,375,,32.578,SL0375,,2552,3,11.981,44,-0.04,,,,ROJAS DR,,,,,Y,Y,N,5,9,Y,FRI,5,0,22,10,34,8,4,400,112,48,5,1,1,2,32,5,2,32,5,2,2,4,12,46455,2014,46455,2.1,3.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,1206,,
14326759,N,Y,N,N,N,N,N,2/28/2015,11:20 AM,2015-000406,,71,403,N,N,,,19,,,1,600,,HORIZON,,N,N,45,Y,N,ASPHALT,N,4,76,,,,,NOT REPORTED,,,,,,ASPHALT,,11,1,0,1,1,1,11,11:20 AM,DISPATCHED,11:25 AM,2/28/15,Y,TX0711600,2139,,,,8,2,2,22,64,50,1,3,1,20,21,71,403,31.65166996,-106.2673052,FM,1281,,0.009,FM1281,598,3451,1,1.01,30,-0.015,FM,76,,FM0076,,,,,Y,Y,N,3,6,Y,SAT,2,0,8,8,0,2,2,90,40,24,2,0,0,2,8,5,2,8,5,0,0,4,14,14841,2014,14841,3.8,2.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2,0,66,23,,
14326958,N,Y,N,N,N,N,N,3/11/2015,11:12 PM,15-070224,MVRC/87,71,136,N,Y,,,19,,,2,8900,E,GATEWAY EAST,BLVD,N,N,55,N,N,FRONTAGE ROAD,Y,19,,,1,1200,N,ZARAGOZA,RD,,,,,ROADWAY,,11,4,98,3,1,1,20,11:12 PM,ON VIEW,11:12 PM,3/12/15,Y,TX0710200,1259,,,,8,2,1,24,64,54,2,3,1,21,21,71,136,31.72022333,-106.3050014,FM,659,,8.599,FM0659,,1046,1,8.692,330,0.618,,,,GATEWAY BLVD E,,,,,Y,Y,N,5,9,Y,WED,2,0,0,0,0,2,4,100,68,48,4,1,1,1,0,0,1,0,0,0,0,4,14,26633,2014,26633,1.9,10.6,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,1206,,
14327264,N,Y,N,N,N,N,N,3/2/2015,6:23 AM,2015-01982,yes,71,136,N,Y,,,17,,,7,1301,E,HORIZON,BLVD,Y,N,-1,N,N,PARKING LOT,N,19,,,,14400,,GATEWAY WEST,,,,,,,,11,3,0,,7,1,1,6:23 AM,DISPATCHED,6:42 AM,3/2/15,Y,TX0710000,1260,,,,8,4,4,4,64,54,7,9,5,33,21,71,136,,,,,,,E HORIZON BLVD,,,,,,,,,,N/A,,,,,N,N,N,5,9,N,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,,592,,
14327699,N,Y,N,N,N,N,N,3/2/2015,3:48 PM,15-061185,CRCC/32,71,136,N,Y,,,19,,,1,100,E,FOURTH,AVE,N,N,30,N,N,PUBLIC ROADWAY,N,19,,,,600,S,EL PASO,ST,,,,,PUBLIC ROADWAY,,2,1,4,,1,2,5,3:50 PM,DISPATCHED,3:57 PM,3/3/15,Y,TX0710200,1259,,,,8,2,4,11,64,12,1,5,1,12,21,71,136,31.75344178,-106.4873848,,,,,E 4TH AVE,105,,,,,,,,,N/A,,,,,Y,N,N,5,9,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,339,,
14327855,N,Y,N,N,N,Y,N,3/7/2015,1:54 AM,2015-02180,,71,1635,Y,Y,,,1,10,,1,,,NOT REPORTED,,N,N,60,N,N,,N,,,,,,,NOT REPORTED,,0.5,M,W,35,,,11,4,0,2,1,1,20,1:54 AM,DISPATCH,2:02 AM,6/12/15,Y,TX0710000,1260,,,,8,2,4,21,39,54,1,1,1,21,21,71,136,31.69551313,-106.2776901,IH,10,,34.493,IH0010,,2121,4,35.339,35,-0.5,,,,NOT REPORTED,,,,,Y,Y,N,3,9,Y,SAT,5,0,6,10,78,8,4,350,80,48,5,0,0,2,12,5,2,20,5,,66,4,11,27092,2014,27092,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,46,0,1,0,66,1210,,
14327916,N,Y,N,N,N,N,N,3/8/2015,3:47 AM,2015-02221,,71,1410,N,Y,,,19,,,1,18800,,JOE OJEDA,DR,N,N,30,N,N,,N,19,,,,200,,OIL MILL,DR,,,,,,,11,3,0,,1,1,1,3:47 AM,DISPATCHED,4:04 AM,3/8/15,Y,TX0710000,1260,,,,8,4,4,1,64,54,1,5,3,21,21,71,1635,31.45707488,-106.0947204,,,,,JOE OJEDA,18800,,,,,,,,,N/A,,,,,Y,N,Y,5,0,Y,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,275,,
14328100,N,Y,N,N,N,N,N,3/4/2015,1:37 PM,15-063125,WSRC/46,71,136,N,Y,,,19,,,1,5100,N,DESERT,BLVD,N,N,50,N,N,,N,19,,,,7600,N,MESA,ST,,,,,,,11,1,0,2,1,1,1,1:37 PM,DISPATCHED,1:48 PM,3/4/15,Y,TX0710200,1259,,,,8,7,4,1,23,35,1,1,2,21,21,71,136,31.84499964,-106.5724171,IH,10,,10.758,IH0010,,2121,1,10.752,11,-0.246,,,,N/A,,,,,Y,Y,N,5,9,Y,WED,5,0,4,10,70,2,4,350,78,48,4,0,0,2,14,3,2,14,5,2,56,4,11,108599,2014,108599,2.8,12.8,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,611,,
14329114,N,Y,N,N,N,N,N,3/16/2015,11:54 AM,15-075109,PHRC/91,71,136,N,Y,,,1,10,,1,33,W,IH 10 WEST,,N,N,60,Y,Y,,N,19,,,,1100,,JOE BATTLE,BLVD,,,,,,,11,1,0,2,1,1,20,11:55 AM,DISPATCHED,12:11 PM,3/17/15,Y,TX0710200,1259,,,,8,2,4,21,64,49,1,1,1,21,21,71,136,31.70672491,-106.2903718,IH,10,,33.422,IH0010,,2121,4,34.245,33,0.39,,,,N/A,,,,,Y,Y,N,5,9,Y,MON,5,0,6,10,56,8,4,350,80,48,5,0,0,2,12,5,2,20,5,,44,4,11,70349,2014,70349,3.4,13.5,16.9,1,91,0,1,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,1206,,
14331550,N,Y,N,N,N,N,N,3/11/2015,8:49 AM,15-070042,CRCC/34,71,136,N,Y,,,19,,,1,700,,LAUREL,,N,N,30,N,N,,N,19,,,,1900,E,YANDELL,,,,,,,,11,1,98,,1,1,5,8:53 AM,DISPATCHED,9:09 AM,3/11/15,Y,TX0710200,1259,,,,8,2,2,22,64,38,1,5,1,21,21,71,136,31.77454746,-106.4733045,,,,,N LAUREL ST,,,,,,,,,,UNKNOWN,,,,,Y,N,N,2,9,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,3,0,66,339,,
14331862,N,Y,N,N,N,N,N,3/12/2015,2:02 PM,15-071141,WSRC/47,71,136,N,Y,,,19,,,1,4600,,OSBORNE,,N,N,30,N,N,LOCAL ROADWAY,Y,19,,,1,200,,TERAMAR,,,,,,LOCAL ROADWAY,,12,1,0,,1,1,8,2:02 PM,DISPATCHED,2:15 PM,3/12/15,Y,TX0710200,1259,,,,8,7,2,4,20,54,1,5,2,21,21,71,136,31.83483484,-106.5711603,,,,,OSBORNE DR,4700,,,,,,,,,TERAMAR WAY,,,,,Y,N,N,5,9,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,611,,
14332127,N,Y,N,N,N,N,N,3/10/2015,11:32 PM,15-070004,CRCC/52,71,136,N,Y,,,1,23,,1,,,NOT REPORTED,,N,N,60,Y,N,ON THE INTERSTATE,N,19,,,,400,,CHELSEA,,,,,,CITY STREET,,11,4,0,2,1,1,20,12:07 AM,DISPATCHED,12:14 AM,3/12/15,Y,TX0710200,1259,,,,8,2,4,21,64,50,1,1,1,20,21,71,136,31.77744429,-106.4305542,IH,10,,23.213,IH0010,,2121,2,23.949,23,0.151,,,,N/A,,,,,Y,Y,N,5,9,Y,TUE,5,0,11,10,32,8,10,300,152,120,5,0,1,2,11,5,2,21,5,2,21,4,11,152961,2014,152961,3.2,4.6,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,339,,
14333483,N,Y,N,N,N,N,N,3/9/2015,8:06 AM,15-068032,CRCC/35,71,136,N,Y,,,19,,,1,3500,,ALAMEDA,AVE,N,N,35,N,N,,Y,19,,,1,100,S,COPIA,,,,,,,,11,1,4,2,1,1,5,8:06 AM,DISPATCHED,8:12 AM,3/9/15,Y,TX0710200,1259,,,,8,7,2,2,26,3,1,2,2,21,21,71,136,31.77340126,-106.4509201,SH,20,,22.464,SH0020,3601,1,3,4.007,330,0.464,SL,478,,SL0478,,167,2,0.296,Y,Y,N,5,9,Y,MON,3,0,0,8,16,2,4,100,64,48,4,1,1,1,0,0,2,16,5,1,16,4,14,6856,2014,6856,5.2,3.8,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,339,,
14333526,N,Y,N,N,N,N,N,3/16/2015,1:19 PM,15-075131,PHRC/92,71,136,N,Y,,,17,,,7,1800,,ZARAGOZA,,Y,N,-1,N,N,PRIVATE PARKING,N,19,,,,1800,,SAUL KLENFELD,,,,,,,,11,1,98,,1,1,1,1:32 PM,DISPATCHED,1:36 PM,3/16/15,Y,TX0710200,1259,,,,8,4,4,4,64,54,7,9,5,33,21,71,136,,,,,,,ZARAGOZA,,,,,,,,,,N/A,,,,,N,N,N,5,9,N,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,1206,,
14333711,N,Y,N,N,N,N,N,3/14/2015,8:58 AM,2015-02466,,71,207,N,Y,,,15,,,1,100,,LAKE BONITO,RD,N,N,30,N,N,DEADEND,N,15,,,,16000,,HORIZON,BLVD,,,,,,,11,1,0,,1,1,1,8:58 AM,DISPATCHED,9:08 AM,3/14/15,Y,TX0710000,1260,,,,8,7,4,3,61,54,1,4,2,21,21,71,207,,,,,,,LAKE BONITO RD,,,,,,,,,,N/A,,,,,Y,N,N,5,5,N,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,478,,
14334347,N,Y,N,N,N,N,N,3/16/2015,3:53 PM,15-075175,CRCC/31,71,136,N,Y,,,19,,,1,1800,W,PAISANO,DR,N,N,40,Y,Y,,N,19,,,,100,N,RUHLEN,CT,,,,,,,11,1,0,2,1,1,20,3:54 PM,DISPATCHED,4:31 PM,3/17/15,Y,TX0710200,1259,,,,8,2,4,22,64,49,1,2,1,21,21,71,136,31.76391586,-106.5093221,US,85,,4.102,US0085,,1,4,4.127,326,-0.662,,,,N/A,,,,,Y,Y,N,5,9,Y,MON,4,0,0,0,2,9,4,120,48,48,6,1,1,1,0,0,1,0,0,2,2,4,14,20852,2014,20852,5.2,3.8,9.1,1,128,3,1,25,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,339,,
14334350,N,Y,N,N,N,Y,N,3/17/2015,1:35 PM,15-076123,CRCC/52,71,136,N,N,,,19,,,1,4700,,DURAZNO,,N,N,30,N,N,,N,19,,,1,300,,RAYNOLDS,,,,,,,,2,1,98,,1,2,17,2:03 PM,DISPATCHED,2:15 PM,6/2/16,Y,TX0710200,1259,,,,8,7,4,4,30,54,7,9,5,33,21,71,136,,,,,,,DURAZNO,,,,,,,,,,N/A,,,,,N,N,N,5,9,N,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,339,,
14334449,N,Y,N,N,N,N,N,3/7/2015,2:47 AM,15-066025,,71,136,N,Y,,,2,54,,1,,S,RAMP D,,N,N,45,N,N,,N,1,10,,,,,NOT REPORTED,,,,,,,,11,4,0,2,3,1,20,2:49 AM,DISPATCHED,2:49 AM,3/8/15,Y,TX0710200,1259,,,,8,2,4,20,64,54,1,2,1,21,21,71,136,31.77749825,-106.4424133,US,54,,1.252,US0054,,167,1,5.937,21,-0.182,,,,N/A,,,,,Y,Y,N,2,9,Y,SAT,5,0,12,10,26,8,11,540,208,132,5,1,1,2,36,5,2,40,5,2,2,4,12,91770,2014,91770,6.9,6.8,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,66,339,,
14334835,N,Y,N,N,N,N,N,3/19/2015,11:59 AM,15-078105,,71,136,N,Y,,,19,,,1,12600,,KARI ANNE,DR,N,N,30,N,N,"RESEDENTIAL 2-LANE, 2-WAY (E-W),",Y,19,,,1,,,FLORA ALBA,,,,,,"2-LANE, 2-WAY (N-S) RESEDENTIAL",,11,1,2,,1,1,1,12:10 PM,DISPATCHED,12:24 PM,3/19/15,Y,TX0710200,1259,,,,8,2,1,24,64,7,1,5,1,21,21,71,136,31.75655484,-106.2532804,,,,,KARI ANNE DR,12580,,,,,,,,,FLORA ALBA DR,,,,,Y,N,N,5,9,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,1206,,
14335402,N,Y,N,N,N,N,N,3/3/2015,10:20 AM,2012-000427,,71,136,N,N,,,3,20,,7,10005,,ALAMEDA,AVE,Y,N,-1,N,N,BLACKTOP,N,15,,,,100,N,MOON,RD,,,,,BLACKTOP,,2,1,0,,1,2,1,10:20 AM,FLAGGED DOWN,10:20 AM,3/3/15,Y,TX0711600,2139,,,,8,2,4,11,64,54,7,9,5,33,21,71,136,,,SH,20,,,SH0020,,,,,,,,,,N/A,,,,,N,Y,N,5,9,N,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,,23,,
14336406,N,Y,N,N,N,N,N,3/17/2015,2:00 PM,15-076124,CRCC/55,71,136,N,Y,,,2,54,,1,21,,US 54 SOUTH,HWY,N,N,60,N,N,,N,19,,,,K,,RAMP,,,,,,RAMP,,2,1,0,2,1,3,11,2:08 PM,DISPATCHED,2:20 PM,3/18/15,Y,TX0710200,1259,,,,8,7,4,1,56,1,1,2,2,21,21,71,136,31.78186252,-106.4412803,US,54,,1.569,US0054,,167,1,6.257,21,0.135,,,,N/A,,,,,Y,Y,N,5,9,Y,TUE,5,0,12,10,26,8,11,540,208,132,5,1,1,2,36,5,2,40,5,2,2,4,12,91770,2014,91770,6.9,6.8,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,339,,
14336548,N,Y,N,N,N,N,N,3/20/2015,7:13 AM,15-079035,MVRC/86,71,136,N,Y,,,19,,,1,9500,,SOCORRO,RD,N,N,45,N,N,BLACK TOP,Y,19,,,1,200,S,AMERICAS,,,,,,BLACK TOP,,11,1,4,1,1,1,5,7:15 AM,DISPATCHED,7:20 AM,3/20/15,Y,TX0710200,1259,,,,8,2,1,28,64,54,1,3,1,21,21,71,136,31.67837906,-106.3165588,FM,258,,1.112,FM0258,,2,14,1.104,350,-0.911,SL,375,,SL0375,,2552,3,14.939,Y,Y,N,5,9,Y,FRI,2,0,4,4,0,2,2,50,32,24,4,1,0,2,4,5,2,4,5,0,0,4,16,7648,2014,7648,3.8,2.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,915,,
14337289,N,Y,N,N,N,N,N,3/14/2015,1:05 PM,15-073098,MVRC/84,71,136,N,Y,,,1,10,,1,,,I 10 EAST,,N,N,60,N,N,,N,19,,,,7800,,GATEWAY EAST,,,,,,,,11,1,0,2,1,1,20,1:39 PM,DISPATCHED,1:43 PM,3/14/15,Y,TX0710200,1259,,,,8,2,4,20,23,42,1,1,1,21,21,71,136,31.75999753,-106.3572448,IH,10,,28.024,IH0010,,2121,3,28.801,28,0.056,,,,N/A,,,,,Y,Y,N,5,9,Y,SAT,5,0,10,10,43,8,7,300,124,84,5,0,1,2,20,5,2,20,5,,23,4,11,131071,2014,131071,2.3,5.2,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,915,,
14338125,N,Y,N,N,N,N,N,3/19/2015,10:54 AM,15-078083,CRCC/31,71,136,N,Y,,,19,,,1,500,N,KANSAS,ST,N,N,30,Y,Y,,Y,19,,,1,400,E,FRANKLIN,AVE,,,,,,,12,1,4,,1,1,17,10:56 AM,DISPATCHED,11:07 AM,3/19/15,Y,TX0710200,1259,,,,8,4,2,3,64,50,1,5,1,20,21,71,136,31.76207485,-106.4873903,,,,,N KANSAS ST,498,,,,,,,,,E FRANKLIN AVE,,,,,Y,N,N,5,9,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,339,,
14338217,N,Y,N,N,N,N,N,3/18/2015,7:08 AM,15-077041,WSRC/41,71,136,N,Y,,,19,,,1,100,,EXECUTIVE,,N,N,35,N,N,,Y,19,,,1,4100,N,MESA,,,,,,,,2,1,98,2,1,2,5,7:16 AM,DISPATCHED,7:33 AM,3/18/15,Y,TX0710200,1259,,,,8,2,1,23,64,54,1,2,1,21,21,71,136,31.79533653,-106.5111061,SH,20,,17.048,SH0020,,1,2,17.147,326,-0.879,,,,EXECUTIVE CENTER BLVD,,,,,Y,Y,N,5,9,Y,WED,3,0,0,0,24,2,6,150,72,72,4,1,1,1,0,0,1,0,0,1,24,4,14,29400,2014,29400,5.2,3.8,9.1,1,127,8,1,53,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,611,,
14338286,N,Y,N,N,N,N,N,3/20/2015,1:57 PM,15-079118,PHRC/91,71,136,N,Y,,,19,,,1,1200,,PETER COOPER,,N,N,30,N,N,,N,19,,,1,12100,,ESTHER LAMA,,,,,,,,11,1,2,,1,1,8,1:59 PM,DISPATCHED,2:03 PM,3/23/15,Y,TX0710200,1259,,,,8,4,2,3,64,54,1,5,1,21,21,71,136,31.72122485,-106.2979604,,,,,PETER COOPER DR,1200,,,,,,,,,UNKNOWN,,,,,Y,N,N,5,9,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,1206,,
14338579,N,Y,N,N,Y,N,N,3/11/2015,3:45 PM,,,71,136,N,Y,31.76922,-106.37112,1,10,,1,,,NOT REPORTED,,N,N,60,N,N,,N,,,,,,,NOT REPORTED,,0.2,M,E,26,,,11,1,0,2,1,1,20,3:45 PM,DPS COMMUNICATIONS,3:55 PM,3/12/15,Y,,10000,,,163,8,2,4,21,64,3,1,1,1,21,21,71,136,31.77444263,-106.3836879,IH,10,,26.178,IH0010,,2121,3,26.945,26,0.2,,,,NOT REPORTED,,,,,Y,Y,N,5,9,Y,WED,5,0,10,10,42,8,9,300,148,108,5,0,1,2,20,5,2,20,5,2,22,4,11,112304,2014,112304,2.3,5.2,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,1,12,
14339140,N,Y,N,N,N,N,N,3/16/2015,4:46 PM,15-075178,NERC/65,71,136,N,Y,,,19,,,1,9200,,HOLLINGS,,N,N,30,N,N,,Y,19,,,1,5400,,SALISBURY,,,,,,,,11,1,0,,1,1,8,4:49 PM,DISPATCHED,4:52 PM,3/17/15,Y,TX0710200,1259,,,,8,2,1,10,33,54,1,5,1,21,21,71,136,31.87241483,-106.4144203,,,,,HOLLINGS ST,,,,,,,,,,SALISBURY DR,,,,,Y,N,N,5,9,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,82,,
14340470,N,Y,N,N,N,N,N,3/20/2015,12:30 PM,2015-02707,,71,136,N,N,,,19,,,1,100,,OCHOA,ST,N,N,30,N,N,LEVEL,Y,19,,,1,900,,SAN ANTONIO,AVE,,,,,LEVEL,,11,1,0,,1,1,8,1:02 PM,DISPATCHED,1:30 PM,3/20/15,Y,TX0710000,1260,,,,8,7,2,2,20,3,1,5,2,21,21,71,136,31.75947485,-106.4818103,,,,,S OCHOA ST,100,,,,,,,,,E SAN ANTONIO AVE,,,,,N,N,N,5,9,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,0,0,0,66,727,,
14341348,N,Y,N,N,N,N,N,3/17/2015,9:55 PM,15-076245,,71,136,N,Y,,,19,,,1,12100,,ROJAS,,N,N,40,N,N,,Y,19,,,1,1200,,HENERY BRENNAN,,,,,,,,2,3,0,,3,2,8,9:55 PM,DISPATCHED,10:07 PM,3/18/15,Y,TX0710200,1259,,,,8,2,1,10,64,3,1,5,1,21,21,71,136,31.71898485,-106.2938604,,,,,ROJAS DR,,,,,,,,,,HENRY BRENNAN DR,,,,,Y,N,N,5,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,1206,,
14341884,N,Y,N,N,N,N,N,3/24/2015,11:10 AM,15083066,PHRC/78,71,136,N,Y,,,19,,,7,2400,,BERT YANCEY,DR,Y,N,5,N,N,,N,19,,,1,10900,,SAM SNEAD,DR,,,,,,,11,1,98,,1,1,1,11:18 AM,DISPATCHED,11:25 AM,3/24/15,Y,TX0710200,1259,,,,8,7,4,4,33,3,7,9,5,33,21,71,136,,,,,,,BERT YANCEY DR,,,,,,,,,,N/A,,,,,N,N,N,5,9,N,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,1206,,
